"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.2","224.0.0.251","MDNS","136","Standard query response 0x0000 PTR {""nm"":""RedmAvi"",""as"":""[8193, 8194]"",""ip"":""2""}._mi-connect._udp.local"
"2","0.000000","fe80::cad:e317:b673:453a","ff02::fb","MDNS","156","Standard query response 0x0000 PTR {""nm"":""RedmAvi"",""as"":""[8193, 8194]"",""ip"":""2""}._mi-connect._udp.local"
"3","1.031452","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","143","Application Data"
"4","1.081147","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","TCP","74","443  >  56142 [ACK] Seq=1 Ack=70 Win=316 Len=0"
"5","1.168154","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","TLSv1.2","145","Application Data"
"6","1.211173","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","56142  >  443 [ACK] Seq=70 Ack=72 Win=516 Len=0"
"7","7.057148","HeightsT_99:7d:3b","Broadcast","0x1ee4","206","Ethernet II"
"8","7.364284","10.0.0.2","224.0.0.251","MDNS","136","Standard query response 0x0000 PTR {""nm"":""RedmAvi"",""as"":""[8193, 8194]"",""ip"":""2""}._mi-connect._udp.local"
"9","7.364284","fe80::cad:e317:b673:453a","ff02::fb","MDNS","156","Standard query response 0x0000 PTR {""nm"":""RedmAvi"",""as"":""[8193, 8194]"",""ip"":""2""}._mi-connect._udp.local"
"10","8.903886","HeightsT_99:7d:3b","Broadcast","ARP","60","Who has 10.0.0.7? Tell 10.0.0.138"
"11","8.903886","HeightsT_99:7d:3b","Broadcast","ARP","60","Who has 10.0.0.2? Tell 10.0.0.138"
"12","8.903961","IntelCor_8e:ca:bf","HeightsT_99:7d:3b","ARP","42","10.0.0.7 is at 68:54:5a:8e:ca:bf"
"13","8.919591","10.0.0.138","10.0.0.7","NBNS","92","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"14","8.919747","10.0.0.7","10.0.0.138","NBNS","199","Name query response NBSTAT"
"15","10.127547","10.0.0.2","224.0.0.251","MDNS","136","Standard query response 0x0000 PTR {""nm"":""RedmAvi"",""as"":""[8193, 8194]"",""ip"":""2""}._mi-connect._udp.local"
"16","10.128371","fe80::cad:e317:b673:453a","ff02::fb","MDNS","156","Standard query response 0x0000 PTR {""nm"":""RedmAvi"",""as"":""[8193, 8194]"",""ip"":""2""}._mi-connect._udp.local"
"17","11.356479","10.0.0.138","239.255.255.250","SSDP","446","NOTIFY * HTTP/1.1 "
"18","11.356898","10.0.0.138","239.255.255.250","SSDP","518","NOTIFY * HTTP/1.1 "
"19","11.356898","10.0.0.138","239.255.255.250","SSDP","455","NOTIFY * HTTP/1.1 "
"20","11.356898","10.0.0.138","239.255.255.250","SSDP","514","NOTIFY * HTTP/1.1 "
"21","11.356898","10.0.0.138","239.255.255.250","SSDP","455","NOTIFY * HTTP/1.1 "
"22","11.357252","10.0.0.138","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"23","11.357252","10.0.0.138","239.255.255.250","SSDP","455","NOTIFY * HTTP/1.1 "
"24","11.357252","10.0.0.138","239.255.255.250","SSDP","508","NOTIFY * HTTP/1.1 "
"25","11.357252","10.0.0.138","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"26","11.357252","10.0.0.138","239.255.255.250","SSDP","510","NOTIFY * HTTP/1.1 "
"27","11.357252","10.0.0.138","239.255.255.250","SSDP","510","NOTIFY * HTTP/1.1 "
"28","11.423008","10.0.0.138","239.255.255.250","SSDP","510","NOTIFY * HTTP/1.1 "
"29","11.423426","10.0.0.138","239.255.255.250","SSDP","510","NOTIFY * HTTP/1.1 "
"30","11.424344","10.0.0.138","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"31","11.424344","10.0.0.138","239.255.255.250","SSDP","508","NOTIFY * HTTP/1.1 "
"32","11.424344","10.0.0.138","239.255.255.250","SSDP","455","NOTIFY * HTTP/1.1 "
"33","11.425701","10.0.0.138","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"34","11.426108","10.0.0.138","239.255.255.250","SSDP","455","NOTIFY * HTTP/1.1 "
"35","11.426400","10.0.0.138","239.255.255.250","SSDP","514","NOTIFY * HTTP/1.1 "
"36","11.426748","10.0.0.138","239.255.255.250","SSDP","455","NOTIFY * HTTP/1.1 "
"37","11.427437","10.0.0.138","239.255.255.250","SSDP","518","NOTIFY * HTTP/1.1 "
"38","11.427707","10.0.0.138","239.255.255.250","SSDP","446","NOTIFY * HTTP/1.1 "
"39","11.614465","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","2a00:1450:4028:802::200a","UDP","91","56725  >  443 Len=29"
"40","11.655803","2a00:1450:4028:802::200a","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","UDP","88","443  >  56725 Len=26"
"41","14.428094","2a00:1450:4028:802::200a","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","UDP","97","443  >  56725 Len=35"
"42","14.428397","2a00:1450:4028:802::200a","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","UDP","97","443  >  56725 Len=35"
"43","14.428397","2a00:1450:4028:802::200a","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","UDP","97","443  >  56725 Len=35"
"44","14.428817","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","2a00:1450:4028:802::200a","UDP","95","56725  >  443 Len=33"
"45","14.428993","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","2a00:1450:4028:802::200a","UDP","97","56725  >  443 Len=35"
"46","14.637349","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","2a00:1450:4028:802::200a","UDP","91","56725  >  443 Len=29"
"47","14.680746","2a00:1450:4028:802::200a","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","UDP","86","443  >  56725 Len=24"
"48","14.888896","2a06:c701:46db:1a00:3579:6b2d:86a0:29fe","2a00:1450:4028:802::200a","UDP","91","56725  >  443 Len=29"
